approved_symbol,hgnc_id,gene_name_reported,source,source_count,source_evidence
SLC19A3,16266,SLC19A3,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1)",7,FALSE
SLC1A1,10939,SLC1A1,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
SLC20A1,10946,SLC20A1,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
SLC22A12,17989,SLC22A12,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",10,TRUE
SLC26A1,10993,SLC26A1,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC26A6,14472,SLC26A6,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",3,FALSE
SLC2A2,11006,SLC2A2,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC2A9,13446,SLC2A9,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",10,TRUE
SLC34A1,11019,SLC34A1,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
SLC34A3,20305,SLC34A3,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
SLC36A2,18762,SLC36A2,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC3A1,11025,SLC3A1,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",7,TRUE
SLC41A1,19429,SLC41A1,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",7,FALSE
SLC4A1,11027,SLC4A1,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
SLC4A4,11030,SLC4A4,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC5A2,11037,SLC5A2,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC6A19,27960,SLC6A19,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC6A20,30927,SLC6A20,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
SLC6A6,11052,SLC6A6,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,FALSE
SLC7A7,11065,SLC7A7,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
SLC7A9,11067,SLC7A9,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",7,TRUE
SLC9A3,11073,SLC9A3,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",3,FALSE
NHERF1,11075,SLC9A3R1,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
SLIT2,11086,SLIT2,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
SMAD9,6774,SMAD9,"Renal superpanel - broad (id=902, version=18.1)",1,FALSE
SMARCA4,11100,SMARCA4,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1)",6,FALSE
SMARCAL1,11102,SMARCAL1,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
SON,11183,SON,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
SOX11,11191,SOX11,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
SOX17,18122,SOX17,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
SPRY1,11269,SPRY1,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1)",6,FALSE
SPRY2,11270,SPRY2,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",2,FALSE
SRGAP1,17382,SRGAP1,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
STAR,11359,STAR,"Congenital adrenal hypoplasia (id=145, version=3.6)",1,TRUE
STRA6,30650,STRA6,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",5,TRUE
STRADA,30172,STRADA,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",5,TRUE
STX16,11431,STX16,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
SYNPO,30672,SYNPO,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1)",3,FALSE
TBC1D1,11578,TBC1D1,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",5,TRUE
TBC1D8B,24715,TBC1D8B,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
TBCE,11582,TBCE,"Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",2,TRUE
TBX18,11595,TBX18,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
TBX19,11596,TBX19,"Congenital adrenal hypoplasia (id=145, version=3.6)",1,TRUE
TCTN1,26113,TCTN1,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
TCTN2,25774,TCTN2,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",9,TRUE
TCTN3,24519,TCTN3,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
TFAP2A,11742,TFAP2A,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",5,TRUE
THBD,11784,THBD,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
TMEM107,28128,TMEM107,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",9,TRUE
TMEM127,26038,TMEM127,"Inherited renal cancer (id=521, version=1.24)",1,TRUE
TMEM138,26944,TMEM138,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
TMEM216,25018,TMEM216,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
TMEM231,37234,TMEM231,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
TMEM237,14432,TMEM237,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,TRUE
TMEM260,20185,TMEM260,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",5,TRUE
TMEM67,28396,TMEM67,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Tubulointerstitial kidney disease (id=548, version=3.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",18,TRUE
TNS2,19737,TNS2,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
TNXB,11976,TNXB,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",9,FALSE
TOP2B,11990,TOP2B,"Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Syndromic (id=63, version=0.129) | Kidneyome_SuperPanel (id=275, version=8.19)",3,TRUE
TP53RK,16197,TP53RK,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",7,TRUE
TPRKB,24259,TPRKB,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",5,TRUE
TRAF3IP1,17861,TRAF3IP1,"Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",9,TRUE
TRAP1,16264,TRAP1,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Congenital abnormalities of the kidneys and urinary tract (CAKUT)_SuperPanel (id=251, version=1.69) | Congenital anomalies of the kidney and urinary tract (CAKUT) Nonsyndromic (id=61, version=0.111) | Kidneyome_SuperPanel (id=275, version=8.19)",9,TRUE
TRIM32,16380,TRIM32,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Cystic renal disease (id=487, version=7.2) | Renal ciliopathies (id=725, version=3.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Ciliopathies and Nephronophthisis (id=193, version=1.19) | Renal Cystic Disease_SuperPanel (id=263, version=1.48)",15,FALSE
TRIM8,15579,TRIM8,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
TRPC6,12338,TRPC6,"Proteinuric renal disease (id=106, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Glomerular Disease_SuperPanel (id=262, version=1.69)",9,TRUE
TRPM6,17995,TRPM6,"Nephrocalcinosis or nephrolithiasis (id=149, version=4.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal superpanel - narrow (id=903, version=16.1) | Renal tubulopathies (id=292, version=4.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal Tubulopathies and related disorders (id=3993, version=1.8)",8,TRUE
TSC1,12362,TSC1,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal cancer (id=3278, version=0.4) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",12,TRUE
TSC2,12363,TSC2,"Cystic kidney disease (id=283, version=4.1) | Cystic renal disease (id=487, version=7.2) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1) | Kidneyome_SuperPanel (id=275, version=8.19) | Renal cancer (id=3278, version=0.4) | Renal Cystic Disease_SuperPanel (id=263, version=1.48) | Renal Macrocystic Disease (id=194, version=0.66)",12,TRUE
TSEN2,28422,TSEN2,"Kidneyome_SuperPanel (id=275, version=8.19)",1,TRUE
TSHZ3,30700,TSHZ3,"Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - broad (id=902, version=18.1) | Renal superpanel - narrow (id=903, version=16.1) | Unexplained kidney failure in young people (id=156, version=1.117) | Unexplained young onset end-stage renal disease (id=678, version=3.1)",6,FALSE
